,timepoint_id,sample_id,timepoint_unknown,persistent_beta_param,persistent_gamma_param,S_state,I_state,R_state,incident_cases_observable_state,beta_param_observable_state
178,77,1,77.0,0.0013975321780890226,0.04311162233352661,3.6054735585988595e-11,45.143226623535156,954.8568115234375,2.2746613620450162e-12,0.0013975321780890226
179,78,1,78.0,0.0013975321780890226,0.04311162233352661,3.389570915612872e-11,43.23844909667969,956.7630615234375,2.0482201004701217e-12,0.0013975321780890226
180,79,1,79.0,0.0013975321780890226,0.04311162233352661,3.1949186352076e-11,41.41392517089844,958.5866088867188,1.8491323923452985e-12,0.0013975321780890226
181,80,1,80.0,0.0013975321780890226,0.04311162233352661,3.018965286094577e-11,39.66643142700195,960.3336181640625,1.6735667756132e-12,0.0013975321780890226
182,81,1,81.0,0.0013975321780890226,0.04311162233352661,2.8595294535027627e-11,37.99269104003906,962.00732421875,1.518296014087206e-12,0.0013975321780890226
183,82,1,82.0,0.0013975321780890226,0.04311162233352661,2.7147244521796843e-11,36.38956832885742,963.6113891601562,1.380589327755477e-12,0.0013975321780890226
184,83,1,83.0,0.0013975321780890226,0.04311162233352661,2.582904376491335e-11,34.85409927368164,965.1458740234375,1.2581256566071564e-12,0.0013975321780890226
185,84,1,84.0,0.0013975321780890226,0.04311162233352661,2.4626540390260132e-11,33.38340377807617,966.6165771484375,1.148935981076793e-12,0.0013975321780890226
186,85,1,85.0,0.0013975321780890226,0.04311162233352661,2.352729816523791e-11,31.974803924560547,968.02587890625,1.0513365351905168e-12,0.0013975321780890226
187,86,1,86.0,0.0013975321780890226,0.04311162233352661,2.2520488945909634e-11,30.62558364868164,969.3743286132812,9.638822942928393e-13,0.0013975321780890226
188,87,1,87.0,0.0013975321780890226,0.04311162233352661,2.1596575222604386e-11,29.33331871032715,970.6666870117188,8.85335533183651e-13,0.0013975321780890226
189,88,1,88.0,0.0013975321780890226,0.04311162233352661,2.0747219914296622e-11,28.0955867767334,971.904052734375,8.146289632443571e-13,0.0013975321780890226
190,89,1,89.0,0.0013975321780890226,0.04311162233352661,1.9965014017020444e-11,26.910076141357422,973.0899047851562,7.508382479128051e-13,0.0013975321780890226
191,90,1,90.0,0.0013975321780890226,0.04311162233352661,1.9243511298339122e-11,25.77461051940918,974.2254028320312,6.931675827943906e-13,0.0013975321780890226
192,91,1,91.0,0.0013975321780890226,0.04311162233352661,1.857689002626728e-11,24.68701171875,975.3134765625,6.409192837911193e-13,0.0013975321780890226
193,92,1,92.0,0.0013975321780890226,0.04311162233352661,1.7960048379062066e-11,23.645336151123047,976.3546752929688,5.934919439579134e-13,0.0013975321780890226
194,93,1,93.0,0.0013975321780890226,0.04311162233352661,1.7388432707599044e-11,22.647605895996094,977.3529052734375,5.503570689457948e-13,0.0013975321780890226
195,94,1,94.0,0.0013975321780890226,0.04311162233352661,1.6858054882606943e-11,21.691978454589844,978.30810546875,5.11055932815585e-13,0.0013975321780890226
196,95,1,95.0,0.0013975321780890226,0.04311162233352661,1.63652078000176e-11,20.776676177978516,979.2233276367188,4.75181363441407e-13,0.0013975321780890226
197,96,1,96.0,0.0013975321780890226,0.04311162233352661,1.5906661404718747e-11,19.90000343322754,980.1002807617188,4.4237850145220636e-13,0.0013975321780890226
198,97,1,97.0,0.0013975321780890226,0.04311162233352661,1.547953258629331e-11,19.060302734375,980.939697265625,4.123342834706778e-13,0.0013975321780890226
199,98,1,98.0,0.0013975321780890226,0.04311162233352661,1.5081188034504756e-11,18.256023406982422,981.7430419921875,3.8477207531251167e-13,0.0013975321780890226
200,99,1,99.0,0.0013975321780890226,0.04311162233352661,1.4709242504573616e-11,17.485721588134766,982.5142211914062,3.5944768754340994e-13,0.0013975321780890226
201,100,1,100.0,0.0013975321780890226,0.04311162233352661,1.4361578766497463e-11,16.747922897338867,983.2512817382812,3.3614371052273495e-13,0.0013975321780890226
202,0,2,0.0,0.002651764312759042,0.08466494083404541,999.0,1.0,0.0,2.6491124629974365,0.002651764312759042
203,1,2,1.0,0.002651764312759042,0.08466494083404541,986.74169921875,12.863990783691406,0.394191712141037,33.660003662109375,0.002651764312759042
204,2,2,2.0,0.002651764312759042,0.08466494083404541,851.0574340820312,143.82339477539062,5.1171674728393555,324.5811767578125,0.002651764312759042
205,3,2,3.0,0.002651764312759042,0.08466494083404541,310.3388366699219,652.333251953125,37.3264045715332,536.8346557617188,0.002651764312759042
206,4,2,4.0,0.002651764312759042,0.08466494083404541,37.66828536987305,857.674560546875,104.6572265625,85.6708984375,0.002651764312759042
207,5,2,5.0,0.002651764312759042,0.08466494083404541,4.013546943664551,819.8384399414062,176.14810180664062,8.725523948669434,0.002651764312759042
208,6,2,6.0,0.002651764312759042,0.08466494083404541,0.49614086747169495,756.6085815429688,242.89541625976562,0.9954310059547424,0.002651764312759042
209,7,2,7.0,0.002651764312759042,0.08466494083404541,0.07241279631853104,695.5880126953125,304.3396911621094,0.13356797397136688,0.002651764312759042
210,8,2,8.0,0.002651764312759042,0.08466494083404541,0.012350216507911682,639.1769409179688,360.8105773925781,0.020932957530021667,0.002651764312759042
211,9,2,9.0,0.002651764312759042,0.08466494083404541,0.002431432716548443,587.2988891601562,412.699462890625,0.0037866602651774883,0.002651764312759042
212,10,2,10.0,0.002651764312759042,0.08466494083404541,0.000546185823623091,539.6231689453125,460.3765563964844,0.0007815665449015796,0.002651764312759042
213,11,2,11.0,0.002651764312759042,0.08466494083404541,0.00013850510003976524,495.8171691894531,504.18304443359375,0.00018210517009720206,0.002651764312759042
214,12,2,12.0,0.002651764312759042,0.08466494083404541,3.926121644326486e-05,455.5668029785156,544.4337158203125,4.7429737605853006e-05,0.002651764312759042
215,13,2,13.0,0.002651764312759042,0.08466494083404541,1.2328426237218082e-05,418.5840148925781,581.415771484375,1.3684382793144323e-05,0.002651764312759042
216,14,2,14.0,0.002651764312759042,0.08466494083404541,4.252944108884549e-06,384.60357666015625,615.3967895507812,4.337484369898448e-06,0.002651764312759042
217,15,2,15.0,0.002651764312759042,0.08466494083404541,1.599539700691821e-06,353.3813781738281,646.6189575195312,1.4989033161327825e-06,0.002651764312759042
218,16,2,16.0,0.002651764312759042,0.08466494083404541,6.512934191960085e-07,324.69390869140625,675.3065795898438,5.607712978417112e-07,0.002651764312759042
219,17,2,17.0,0.002651764312759042,0.08466494083404541,2.852569025435514e-07,298.33526611328125,701.6651000976562,2.2567094504211127e-07,0.002651764312759042
220,18,2,18.0,0.002651764312759042,0.08466494083404541,1.3359861839035148e-07,274.116455078125,725.8839721679688,9.711179416171944e-08,0.002651764312759042
221,19,2,19.0,0.002651764312759042,0.08466494083404541,6.654445883214066e-08,251.86343383789062,748.1371459960938,4.444387613489198e-08,0.002651764312759042
222,20,2,20.0,0.002651764312759042,0.08466494083404541,3.5074609883167795e-08,231.4174346923828,768.5829467773438,2.152404299238242e-08,0.002651764312759042
223,21,2,21.0,0.002651764312759042,0.08466494083404541,1.9473883838827533e-08,212.63099670410156,787.3694458007812,1.0980295783724614e-08,0.002651764312759042
224,22,2,22.0,0.002651764312759042,0.08466494083404541,1.1341136030296184e-08,195.36962890625,804.6309204101562,5.875549824452264e-09,0.002651764312759042
225,23,2,23.0,0.002651764312759042,0.08466494083404541,6.90115609103259e-09,179.50953674316406,820.4908447265625,3.285067329272806e-09,0.002651764312759042
226,24,2,24.0,0.002651764312759042,0.08466494083404541,4.372181283684995e-09,164.9369354248047,835.0633544921875,1.9122778915914296e-09,0.002651764312759042
227,25,2,25.0,0.002651764312759042,0.08466494083404541,2.8745348323866438e-09,151.54739379882812,848.4530029296875,1.1551835044087966e-09,0.002651764312759042
228,26,2,26.0,0.002651764312759042,0.08466494083404541,1.95534211044901e-09,139.2447967529297,860.7556762695312,7.219991271512072e-10,0.002651764312759042
229,27,2,27.0,0.002651764312759042,0.08466494083404541,1.3723566727463776e-09,127.94091033935547,872.0594482421875,4.655982821510918e-10,0.002651764312759042
230,28,2,28.0,0.002651764312759042,0.08466494083404541,9.912735077222123e-10,117.55476379394531,882.4462280273438,3.090072364653196e-10,0.002651764312759042
231,29,2,29.0,0.002651764312759042,0.08466494083404541,7.351634856433975e-10,108.01165008544922,891.988525390625,2.1056657806273194e-10,0.002651764312759042
232,30,2,30.0,0.002651764312759042,0.08466494083404541,5.586147655556317e-10,99.24324035644531,900.7572021484375,1.4701047323928407e-10,0.002651764312759042
233,31,2,31.0,0.002651764312759042,0.08466494083404541,4.3403639016226236e-10,91.18667602539062,908.8137817382812,1.0495241481445206e-10,0.002651764312759042
234,32,2,32.0,0.002651764312759042,0.08466494083404541,3.442191531810579e-10,83.78409576416016,916.2167358398438,7.647712324532208e-11,0.002651764312759042
235,33,2,33.0,0.002651764312759042,0.08466494083404541,2.781739283364004e-10,76.98257446289062,923.018310546875,5.6786325641766666e-11,0.002651764312759042
236,34,2,34.0,0.002651764312759042,0.08466494083404541,2.2872261029593943e-10,70.73311614990234,929.2671508789062,4.290093974512743e-11,0.002651764312759042
237,35,2,35.0,0.002651764312759042,0.08466494083404541,1.9107466997514422e-10,64.99101257324219,935.0093994140625,3.292996778037072e-11,0.002651764312759042
238,36,2,36.0,0.002651764312759042,0.08466494083404541,1.6197111707416667e-10,59.7150764465332,940.2843627929688,2.564817629113758e-11,0.002651764312759042
239,37,2,37.0,0.002651764312759042,0.08466494083404541,1.3915466001712673e-10,54.86740493774414,945.1336669921875,2.0246367082865646e-11,0.002651764312759042
240,38,2,38.0,0.002651764312759042,0.08466494083404541,1.2103490432124886e-10,50.41325378417969,949.5870971679688,1.618043893314436e-11,0.002651764312759042
241,39,2,39.0,0.002651764312759042,0.08466494083404541,1.0647371179173248e-10,46.32071304321289,953.6797485351562,1.3078337891825331e-11,0.002651764312759042
242,40,2,40.0,0.002651764312759042,0.08466494083404541,9.46438691307172e-11,42.56039810180664,957.4402465820312,1.0681519904687242e-11,0.002651764312759042
243,41,2,41.0,0.002651764312759042,0.08466494083404541,8.493687697619379e-11,39.10536575317383,960.8945922851562,8.807801710197793e-12,0.002651764312759042
244,42,2,42.0,0.002651764312759042,0.08466494083404541,7.68978769549733e-11,35.9307746887207,964.0695190429688,7.326825778031232e-12,0.002651764312759042
245,43,2,43.0,0.002651764312759042,0.08466494083404541,7.018400444147588e-11,33.01392364501953,966.9865112304688,6.144269121266532e-12,0.002651764312759042
246,44,2,44.0,0.002651764312759042,0.08466494083404541,6.453317047405704e-11,30.33387565612793,969.6677856445312,5.19093795725567e-12,0.002651764312759042
247,45,2,45.0,0.002651764312759042,0.08466494083404541,5.974300915090325e-11,27.87137222290039,972.1294555664062,4.4155048541105746e-12,0.002651764312759042
248,46,2,46.0,0.002651764312759042,0.08466494083404541,5.565577165800306e-11,25.608762741088867,974.3916015625,3.779494512495818e-12,0.002651764312759042
249,47,2,47.0,0.002651764312759042,0.08466494083404541,5.214731077507473e-11,23.52984619140625,976.4706420898438,3.2537629274936863e-12,0.002651764312759042
250,48,2,48.0,0.002651764312759042,0.08466494083404541,4.911901094195592e-11,21.619709014892578,978.3820190429688,2.8160113130226705e-12,0.002651764312759042
251,49,2,49.0,0.002651764312759042,0.08466494083404541,4.649172713477867e-11,19.864595413208008,980.13525390625,2.4490086607958927e-12,0.002651764312759042
252,50,2,50.0,0.002651764312759042,0.08466494083404541,4.4201857452019766e-11,18.252002716064453,981.7484741210938,2.139370278153585e-12,0.002651764312759042
253,51,2,51.0,0.002651764312759042,0.08466494083404541,4.219742957833894e-11,16.770307540893555,983.2301025390625,1.8765577199791883e-12,0.002651764312759042
254,52,2,52.0,0.002651764312759042,0.08466494083404541,4.0435998299725995e-11,15.408912658691406,984.5921630859375,1.652247457774314e-12,0.002651764312759042
255,53,2,53.0,0.002651764312759042,0.08466494083404541,3.88823487296186e-11,14.157999992370605,985.8421020507812,1.4597865017479394e-12,0.002651764312759042
256,54,2,54.0,0.002651764312759042,0.08466494083404541,3.75075283332027e-11,13.00865650177002,986.99169921875,1.2938555392014162e-12,0.002651764312759042
257,55,2,55.0,0.002651764312759042,0.08466494083404541,3.628723016513291e-11,11.952614784240723,988.0477905273438,1.1501424812543348e-12,0.002651764312759042
258,56,2,56.0,0.002651764312759042,0.08466494083404541,3.5200981018945754e-11,10.982290267944336,989.018310546875,1.0251386328360979e-12,0.002651764312759042
259,57,2,57.0,0.002651764312759042,0.08466494083404541,3.423165917393334e-11,10.09075927734375,989.9097290039062,9.159815917911263e-13,0.002651764312759042
260,58,2,58.0,0.002651764312759042,0.08466494083404541,3.3364564583360234e-11,9.271594047546387,990.7286376953125,8.203038942555807e-13,0.002651764312759042
261,59,2,59.0,0.002651764312759042,0.08466494083404541,3.258722458543417e-11,8.518926620483398,991.4814453125,7.361514826539906e-13,0.002651764312759042
262,60,2,60.0,0.002651764312759042,0.08466494083404541,3.188900185580046e-11,7.82735538482666,992.1723022460938,6.618977826770844e-13,0.002651764312759042
263,61,2,61.0,0.002651764312759042,0.08466494083404541,3.126058439884005e-11,7.191934108734131,992.8082275390625,5.961804400850257e-13,0.002651764312759042
264,62,2,62.0,0.002651764312759042,0.08466494083404541,3.069413820333544e-11,6.608095645904541,993.3922729492188,5.378568142082318e-13,0.002651764312759042
265,63,2,63.0,0.002651764312759042,0.08466494083404541,3.018273131427662e-11,6.071650981903076,993.9287719726562,4.859596882886286e-13,0.002651764312759042
266,64,2,64.0,0.002651764312759042,0.08466494083404541,2.972038587456538e-11,5.5787553787231445,994.421630859375,4.3966983916468583e-13,0.002651764312759042
267,65,2,65.0,0.002651764312759042,0.08466494083404541,2.9301758935895705e-11,5.125870227813721,994.8744506835938,3.9828706196835817e-13,0.002651764312759042
268,66,2,66.0,0.002651764312759042,0.08466494083404541,2.8922341951953534e-11,4.70975399017334,995.2906494140625,3.6121569602608206e-13,0.002651764312759042
269,67,2,67.0,0.002651764312759042,0.08466494083404541,2.8577997607248662e-11,4.327418804168701,995.67333984375,3.2794093504130706e-13,0.002651764312759042
270,68,2,68.0,0.002651764312759042,0.08466494083404541,2.8265357068790742e-11,3.976118564605713,996.0247192382812,2.980222676713523e-13,0.002651764312759042
271,69,2,69.0,0.002651764312759042,0.08466494083404541,2.7981030686907715e-11,3.653336524963379,996.3469848632812,2.7107426004389923e-13,0.002651764312759042
272,70,2,70.0,0.002651764312759042,0.08466494083404541,2.7722317497147486e-11,3.3567590713500977,996.6435546875,2.4676560708009054e-13,0.002651764312759042
273,71,2,71.0,0.002651764312759042,0.08466494083404541,2.7486780213026307e-11,3.0842580795288086,996.9174194335938,2.2480682679987263e-13,0.002651764312759042
274,72,2,72.0,0.002651764312759042,0.08466494083404541,2.7272028385594282e-11,2.8338801860809326,997.1659545898438,2.0494336208567304e-13,0.002651764312759042
275,73,2,73.0,0.002651764312759042,0.08466494083404541,2.707620412600864e-11,2.6038241386413574,997.3963623046875,1.8695381885387025e-13,0.002651764312759042
276,74,2,74.0,0.002651764312759042,0.08466494083404541,2.6897541485770837e-11,2.3924460411071777,997.6079711914062,1.7064346084175869e-13,0.002651764312759042
277,75,2,75.0,0.002651764312759042,0.08466494083404541,2.6734449723453402e-11,2.1982266902923584,997.8024291992188,1.5583988635138601e-13,0.002651764312759042
278,76,2,76.0,0.002651764312759042,0.08466494083404541,2.6585398812950523e-11,2.0197746753692627,997.9803466796875,1.4239050747950205e-13,0.002651764312759042
279,77,2,77.0,0.002651764312759042,0.08466494083404541,2.644922822425677e-11,1.8558100461959839,998.1444702148438,1.3016116775978886e-13,0.002651764312759042
280,78,2,78.0,0.002651764312759042,0.08466494083404541,2.6324727120385916e-11,1.7051551342010498,998.2930908203125,1.1903171048648076e-13,0.002651764312759042
281,79,2,79.0,0.002651764312759042,0.08466494083404541,2.6210847728358466e-11,1.5667321681976318,998.433837890625,1.0889570088755754e-13,0.002651764312759042
282,80,2,80.0,0.002651764312759042,0.08466494083404541,2.6106627276645256e-11,1.4395442008972168,998.5608520507812,9.965766140920471e-14,0.002651764312759042
283,81,2,81.0,0.002651764312759042,0.08466494083404541,2.6011246975765623e-11,1.3226821422576904,998.677734375,9.123292263801472e-14,0.002651764312759042
284,82,2,82.0,0.002651764312759042,0.08466494083404541,2.592390885292062e-11,1.2153058052062988,998.7852172851562,8.35450957546724e-14,0.002651764312759042
285,83,2,83.0,0.002651764312759042,0.08466494083404541,2.584393289650766e-11,1.116648554801941,998.8836669921875,7.652618095417216e-14,0.002651764312759042
286,84,2,84.0,0.002651764312759042,0.08466494083404541,2.577066164632935e-11,1.0259989500045776,998.9744262695312,7.011443292279096e-14,0.002651764312759042
287,85,2,85.0,0.002651764312759042,0.08466494083404541,2.5703534786702953e-11,0.942708432674408,999.057861328125,6.425474030884865e-14,0.002651764312759042
288,86,2,86.0,0.002651764312759042,0.08466494083404541,2.5641988532498772e-11,0.8661795258522034,999.1344604492188,5.889718237856584e-14,0.002651764312759042
289,87,2,87.0,0.002651764312759042,0.08466494083404541,2.558557359033653e-11,0.795863151550293,999.2045288085938,5.39968528332109e-14,0.002651764312759042
290,88,2,88.0,0.002651764312759042,0.08466494083404541,2.5533830258495094e-11,0.7312549948692322,999.2691650390625,4.951305682186595e-14,0.002651764312759042
291,89,2,89.0,0.002651764312759042,0.08466494083404541,2.5486422000620124e-11,0.6718918085098267,999.3285522460938,4.540912459417845e-14,0.002651764312759042
292,90,2,90.0,0.002651764312759042,0.08466494083404541,2.5442929013630433e-11,0.6173473596572876,999.3832397460938,4.165159157246828e-14,0.002651764312759042
293,91,2,91.0,0.002651764312759042,0.08466494083404541,2.5403014761171683e-11,0.5672316551208496,999.432861328125,3.8210316936340347e-14,0.002651764312759042
294,92,2,92.0,0.002651764312759042,0.08466494083404541,2.5366403422211192e-11,0.5211836695671082,999.4793090820312,3.50577958319314e-14,0.002651764312759042
295,93,2,93.0,0.002651764312759042,0.08466494083404541,2.5332805297928473e-11,0.47887447476387024,999.5225219726562,3.216917292443722e-14,0.002651764312759042
296,94,2,94.0,0.002651764312759042,0.08466494083404541,2.5301979261760366e-11,0.4399991035461426,999.5604858398438,2.9521690132630965e-14,0.002651764312759042
297,95,2,95.0,0.002651764312759042,0.08466494083404541,2.5273691126037612e-11,0.40428000688552856,999.5961303710938,2.7094793355014572e-14,0.002651764312759042
298,96,2,96.0,0.002651764312759042,0.08466494083404541,2.524773098921962e-11,0.37146076560020447,999.628173828125,2.4869681848290782e-14,0.002651764312759042
299,97,2,97.0,0.002651764312759042,0.08466494083404541,2.5223892419212746e-11,0.3413054347038269,999.6591186523438,2.2829176090223384e-14,0.002651764312759042
300,98,2,98.0,0.002651764312759042,0.08466494083404541,2.5202033168691962e-11,0.3135978877544403,999.6865234375,2.0957700838978265e-14,0.002651764312759042
301,99,2,99.0,0.002651764312759042,0.08466494083404541,2.518192425415844e-11,0.28814035654067993,999.712158203125,1.9241012388514396e-14,0.002651764312759042
302,100,2,100.0,0.002651764312759042,0.08466494083404541,2.516349108250271e-11,0.26474902033805847,999.73486328125,1.7666078289905324e-14,0.002651764312759042
303,0,3,0.0,0.0014608455821871758,0.05701824277639389,999.0,1.0,0.0,1.4593846797943115,0.0014608455821871758
304,1,3,1.0,0.0014608455821871758,0.05701824277639389,995.8178100585938,4.057498455047607,0.12452007830142975,5.902589321136475,0.0014608455821871758
305,2,3,2.0,0.0014608455821871758,0.05701824277639389,983.07421875,16.298091888427734,0.6272156834602356,23.406009674072266,0.0014608455821871758
306,3,3,3.0,0.0014608455821871758,0.05701824277639389,934.4586181640625,62.93549346923828,2.606814384460449,85.91322326660156,0.0014608455821871758
307,4,3,4.0,0.0014608455821871758,0.05701824277639389,778.5228881835938,211.74441528320312,9.732621192932129,240.81729125976562,0.0014608455821871758
308,5,3,5.0,0.0014608455821871758,0.05701824277639389,466.9560852050781,503.3600158691406,29.683826446533203,343.3674011230469,0.0014608455821871758
309,6,3,6.0,0.0014608455821871758,0.05701824277639389,183.15478515625,750.6321411132812,66.21307373046875,200.83978271484375,0.0014608455821871758
310,7,3,7.0,0.0014608455821871758,0.05701824277639389,56.723697662353516,831.3133544921875,111.96282958984375,68.88642120361328,0.0014608455821871758
311,8,3,8.0,0.0014608455821871758,0.05701824277639389,16.836071014404297,823.7910766601562,159.37254333496094,20.261058807373047,0.0014608455821871758
312,9,3,9.0,0.0014608455821871758,0.05701824277639389,5.1745452880859375,789.404052734375,205.42030334472656,5.9672722816467285,0.0014608455821871758
313,10,3,10.0,0.0014608455821871758,0.05701824277639389,1.6817493438720703,749.0309448242188,249.28790283203125,1.8402012586593628,0.0014608455821871758
314,11,3,11.0,0.0014608455821871758,0.05701824277639389,0.5800125598907471,708.5822143554688,290.83782958984375,0.6003879308700562,0.0014608455821871758
315,12,3,12.0,0.0014608455821871758,0.05701824277639389,0.211996391415596,669.666259765625,330.12188720703125,0.207391619682312,0.0014608455821871758
316,13,3,13.0,0.0014608455821871758,0.05701824277639389,0.0819040983915329,632.6776123046875,367.24102783203125,0.07569939643144608,0.0014608455821871758
317,14,3,14.0,0.0014608455821871758,0.05701824277639389,0.033352162688970566,597.6592407226562,402.3074035644531,0.02911936677992344,0.0014608455821871758
318,15,3,15.0,0.0014608455821871758,0.05701824277639389,0.01427402626723051,564.55322265625,435.4323425292969,0.011772148311138153,0.0014608455821871758
319,16,3,16.0,0.0014608455821871758,0.05701824277639389,0.00640309602022171,533.2716674804688,466.721923828125,0.00498818838968873,0.0014608455821871758
320,17,3,17.0,0.0014608455821871758,0.05701824277639389,0.0030027965549379587,503.7195739746094,496.27777099609375,0.002209627302363515,0.0014608455821871758
321,18,3,18.0,0.0014608455821871758,0.05701824277639389,0.0014685445930808783,475.8033142089844,524.1956176757812,0.0010207488667219877,0.0014608455821871758
322,19,3,19.0,0.0014608455821871758,0.05701824277639389,0.0007472479483112693,449.4328308105469,550.5667724609375,0.0004906071117147803,0.0014608455821871758
323,20,3,20.0,0.0014608455821871758,0.05701824277639389,0.00039473321521654725,424.5247802734375,575.47509765625,0.00024479979765601456,0.0014608455821871758
324,21,3,21.0,0.0014608455821871758,0.05701824277639389,0.00021602524793706834,400.9964599609375,599.003662109375,0.00012654627789743245,0.0014608455821871758
325,22,3,22.0,0.0014608455821871758,0.05701824277639389,0.00012224029342178255,378.77227783203125,621.2284545898438,6.763895362382755e-05,0.0014608455821871758
326,23,3,23.0,0.0014608455821871758,0.05701824277639389,7.138893124647439e-05,357.7793273925781,642.2208862304688,3.7312165659386665e-05,0.0014608455821871758
327,24,3,24.0,0.0014608455821871758,0.05701824277639389,4.2952615331159905e-05,337.9500732421875,662.0501708984375,2.1205400116741657e-05,0.0014608455821871758
328,25,3,25.0,0.0014608455821871758,0.05701824277639389,2.6581434212857857e-05,319.2198181152344,680.7804565429688,1.2395743397064507e-05,0.0014608455821871758
329,26,3,26.0,0.0014608455821871758,0.05701824277639389,1.689348937361501e-05,301.5277404785156,698.4727172851562,7.441336492775008e-06,0.0014608455821871758
330,27,3,27.0,0.0014608455821871758,0.05701824277639389,1.1009821719198953e-05,284.81610107421875,715.1842651367188,4.580882432492217e-06,0.0014608455821871758
331,28,3,28.0,0.0014608455821871758,0.05701824277639389,7.3476426223351154e-06,269.0299987792969,730.969970703125,2.887706614274066e-06,0.0014608455821871758
332,29,3,29.0,0.0014608455821871758,0.05701824277639389,5.014590897189919e-06,254.12022399902344,745.8800048828125,1.861568648564571e-06,0.0014608455821871758
333,30,3,30.0,0.0014608455821871758,0.05701824277639389,3.495623104754486e-06,240.03602600097656,759.9642333984375,1.225759660883341e-06,0.0014608455821871758
334,31,3,31.0,0.0014608455821871758,0.05701824277639389,2.486024186509894e-06,226.7324676513672,773.2679443359375,8.234237043325265e-07,0.0014608455821871758
335,32,3,32.0,0.0014608455821871758,0.05701824277639389,1.801710595827899e-06,214.16615295410156,785.8352661132812,5.636898094962817e-07,0.0014608455821871758
336,33,3,33.0,0.0014608455821871758,0.05701824277639389,1.3292579978951835e-06,202.2964324951172,797.7036743164062,3.928274168174539e-07,0.0014608455821871758
337,34,3,34.0,0.0014608455821871758,0.05701824277639389,9.973683745556627e-07,191.08457946777344,808.9159545898438,2.7841045380228024e-07,0.0014608455821871758
338,35,3,35.0,0.0014608455821871758,0.05701824277639389,7.603583753734711e-07,180.4940643310547,819.50634765625,2.0048670990036044e-07,0.0014608455821871758
339,36,3,36.0,0.0014608455821871758,0.05701824277639389,5.884505753783742e-07,170.4903564453125,829.5090942382812,1.4655954316822317e-07,0.0014608455821871758
340,37,3,37.0,0.0014608455821871758,0.05701824277639389,4.619239746261883e-07,161.0413818359375,838.958740234375,1.0867065469710724e-07,0.0014608455821871758
341,38,3,38.0,0.0014608455821871758,0.05701824277639389,3.675004336400889e-07,152.11593627929688,847.8846435546875,8.166517773133819e-08,0.0014608455821871758
342,39,3,39.0,0.0014608455821871758,0.05701824277639389,2.9610822593895136e-07,143.68521118164062,856.3152465820312,6.21536813127932e-08,0.0014608455821871758
343,40,3,40.0,0.0014608455821871758,0.05701824277639389,2.414581103948876e-07,135.72181701660156,864.2789306640625,4.787356644442298e-08,0.0014608455821871758
344,41,3,41.0,0.0014608455821871758,0.05701824277639389,1.9913311177788273e-07,128.19955444335938,871.8010864257812,3.72935993198098e-08,0.0014608455821871758
345,42,3,42.0,0.0014608455821871758,0.05701824277639389,1.659908122064735e-07,121.09436798095703,878.9058837890625,2.936380383289361e-08,0.0014608455821871758
346,43,3,43.0,0.0014608455821871758,0.05701824277639389,1.3976769253076782e-07,114.3829345703125,885.6175537109375,2.335459647895277e-08,0.0014608455821871758
347,44,3,44.0,0.0014608455821871758,0.05701824277639389,1.188140501540147e-07,108.04348754882812,891.9574584960938,1.8752999153548444e-08,0.0014608455821871758
348,45,3,45.0,0.0014608455821871758,0.05701824277639389,1.0191524779656902e-07,102.05536651611328,897.945068359375,1.51942511905645e-08,0.0014608455821871758
349,46,3,46.0,0.0014608455821871758,0.05701824277639389,8.81662600704658e-08,96.39911651611328,903.6014404296875,1.2415945604971057e-08,0.0014608455821871758
350,47,3,47.0,0.0014608455821871758,0.05701824277639389,7.688725389698448e-08,91.05638122558594,908.9441528320312,1.0227489966041503e-08,0.0014608455821871758
351,48,3,48.0,0.0014608455821871758,0.05701824277639389,6.756171444521897e-08,86.00965881347656,913.9907836914062,8.488915348436876e-09,0.0014608455821871758
352,49,3,49.0,0.0014608455821871758,0.05701824277639389,5.9794288631565e-08,81.24284362792969,918.757568359375,7.096580656451579e-09,0.0014608455821871758
353,50,3,50.0,0.0014608455821871758,0.05701824277639389,5.3279244127679704e-08,76.7400894165039,923.26025390625,5.972891958805349e-09,0.0014608455821871758
354,51,3,51.0,0.0014608455821871758,0.05701824277639389,4.7778588196933924e-08,72.48690795898438,927.5136108398438,5.059378693772487e-09,0.0014608455821871758
355,52,3,52.0,0.0014608455821871758,0.05701824277639389,4.3105433888968037e-08,68.46941375732422,931.5308227539062,4.311545342972067e-09,0.0014608455821871758
356,53,3,53.0,0.0014608455821871758,0.05701824277639389,3.911175738835482e-08,64.67464447021484,935.3253784179688,3.695265871073161e-09,0.0014608455821871758
357,54,3,54.0,0.0014608455821871758,0.05701824277639389,3.5679835974633534e-08,61.090179443359375,938.910400390625,3.1841869141402412e-09,0.0014608455821871758
358,55,3,55.0,0.0014608455821871758,0.05701824277639389,3.2715185227516486e-08,57.704376220703125,942.2962036132812,2.7577979899717775e-09,0.0014608455821871758
359,56,3,56.0,0.0014608455821871758,0.05701824277639389,3.01414324610505e-08,54.50627136230469,945.4950561523438,2.400019072368309e-09,0.0014608455821871758
360,57,3,57.0,0.0014608455821871758,0.05701824277639389,2.7896549070760557e-08,51.48530197143555,948.5150146484375,2.0981572035339013e-09,0.0014608455821871758
361,58,3,58.0,0.0014608455821871758,0.05701824277639389,2.5929846714234372e-08,48.63182830810547,951.36865234375,1.8421494329956545e-09,0.0014608455821871758
